"latitude","longitude","depth","mag"
36.6326675,-121.2758331,11.37,1.68
37.6273346,-118.8441696,1.22,1.07
35.5691667,-117.3551667,3.15,2.5
35.92,-117.6826667,8.42,1.13
35.5663333,-117.3526667,2.67,3.59
35.5851667,-117.8898333,7.24,1.91
38.7949982,-122.7559967,2.78,1.07
37.9323333,-122.0648333,11.79,1.92
35.9043333,-117.6913333,5.75,1.11
36.6643333,-121.2938333,8.13,1.39
33.1515,-115.628,6.6,2.03
33.4853333,-116.8125,7.07,0.64
34.0196667,-116.3423333,4.22,1.35
38.8163338,-122.7645035,1.53,0.66
34.0975,-117.3068333,9.94,1.24
38.8144989,-122.8095016,1.43,0.55
33.7648333,-116.076,4.85,0.99
38.8190002,-122.7911682,2.62,0.55
37.5505,-118.8433333,-0.02,0.82
35.6525,-117.4471667,3.58,1.42
35.703,-117.5715,9.37,0.97
35.9011667,-117.6718333,2.94,0.22
36.0555,-117.8501667,2.65,1
34.9981667,-118.1856667,-0.89,1.42
35.6948333,-117.4681667,4.56,0.69
35.6105,-117.5858333,6.49,3.06
35.7548333,-117.6023333,10.07,2.07
38.7826667,-122.7323333,1.98,-0.1
34.0376667,-117.2511667,15.67,1.78
32.6556667,-115.9746667,8.64,0.99
33.7376667,-116.6938333,18.57,0.85
37.9355,-122.0585,13.25,2.11
35.9025,-117.7038333,8.93,1.67
35.6675,-117.52,8.88,0.88
35.768,-117.585,2.74,0.73
35.8043333,-117.6251667,7.31,1.06
38.9841667,-123.0656667,5,1.16
33.921,-116.7125,13.51,0.92
35.6551667,-117.4873333,10.08,0.38
33.5121667,-116.5555,13.82,0.31
35.8305,-117.6488333,7.36,0.12
35.6526667,-117.4595,1.79,1.04
38.7809982,-122.7225037,1.59,0.97
35.5508333,-117.5278333,2.67,1.06
35.9686667,-117.7006667,6.06,0.58
34.0268333,-117.1796667,14.88,1.4
38.7915,-122.7368333,1.9,0.37
35.682,-117.489,7.31,1.02
35.7003333,-117.4383333,8.51,1.13
36.0705,-117.8511667,1.64,1.32
35.677,-117.5353333,7.1,0.96
33.5181667,-116.5165,13.03,0.56
35.7983333,-117.6218333,5.26,0.8
36.0373333,-117.8398333,2.06,1.1
37.6125,-119.0146667,5.09,0.54
35.6925,-117.4995,4.68,1.13
36.0348333,-117.8431667,0.7,0.91
36.037,-117.8375,1.9,1.08
33.589,-116.8066667,4.92,0.13
35.9075,-117.7343333,9.31,0.92
33.8688333,-116.2011667,8.65,1.58
35.5168333,-117.4151667,8.07,1.04
35.559,-117.3921667,2.25,1.34
38.8595009,-122.824501,1.16,0.58
37.6263351,-118.8525009,0.52,1.21
38.8563347,-122.8235016,1.26,0.35
36.0393333,-117.838,1.38,0.8
38.8188324,-122.8186646,2.67,0.56
38.2988,-119.1461,5.2,0.6
38.8181667,-122.8186667,2.65,0.8
35.7003333,-117.436,7.72,1.05
38.8566666,-122.824501,0.74,1.51
37.154,-121.5353333,7.7,1.15
38.8573341,-122.8241653,0.79,0.36
38.8565,-122.8231667,1.08,1.36
38.8548317,-122.822998,1.39,1.85
38.8569984,-122.8228302,1.36,1.67
38.8561668,-122.8206635,1.34,1.67
38.8566666,-122.8233337,0.99,0.67
38.8585014,-122.8255005,0.89,0.58
38.8598328,-122.8271637,1.08,0.58
38.8581667,-122.8206667,1.18,0.4
38.8546677,-122.8141632,1.5,0.57
38.858,-122.8221667,1.26,2.1
38.8561667,-122.8216667,0.58,1.44
38.8586667,-122.8211667,1.26,1.88
40.3339996,-121.8960037,9.19,1.56
35.8795,-117.7068333,5.24,0.5
35.8546667,-117.7025,4.02,1.25
35.5665,-117.3538333,2.06,1.9
38.8195,-122.7946667,3.3,1.1
35.9456667,-117.7238333,2.19,1.7
40.1559,-121.0531,13.3,0.7
38.6775,-122.8975,8.05,1.8
38.8364983,-122.7939987,2.11,0.57
33.5036667,-116.3775,4.45,0.67
38.6765,-122.8955,7.59,2.12
39.5743333,-123.5293333,2.72,2.13
35.8505,-117.6603333,2.97,0.88
36.0875,-117.8568333,5.94,1.25
37.5966667,-118.7935,6.59,1.06
37.624,-118.8351667,3.35,0.61
33.8195,-116.9656667,15.48,0.97
32.5561667,-117.0173333,12.67,1.11
35.9078333,-117.7308333,7.08,0.42
40.2458333,-121.1348333,2.05,1.12
36.644,-121.2663333,8.99,2.28
38.8056679,-122.7376633,2.23,0.9
33.2583333,-116.0991667,10.09,1.5
35.7343333,-117.5395,7.39,0.68
35.6076667,-117.4626667,9.09,1.58
33.5966667,-116.8033333,5.42,0.53
33.8253333,-116.9673333,14.32,1.05
33.8253333,-116.9693333,14.8,1.22
35.8795,-117.7021667,6.37,0.42
35.95,-117.7153333,3.79,0.42
35.6798333,-117.556,7.68,0.91
35.9433333,-117.7236667,2.49,1.19
39.213,-120.0825,7.4,0
35.8751667,-117.7063333,7.51,1.02
35.598,-117.4281667,5.46,1.44
35.6421667,-117.4568333,6.49,0.92
35.6686667,-117.4901667,6.71,0.73
33.3238333,-116.3985,7.62,0.43
35.6238333,-117.4493333,4.78,1.17
39.4643,-120.3511,7.8,0.5
38.8371658,-122.7978363,1.85,0.89
35.9383333,-117.7156667,2.57,0.72
34.1418333,-116.7076667,7.07,2.94
35.6355,-117.5941667,8.65,1.46
35.8555,-117.6656667,9.38,0.49
38.8349991,-122.8099976,1.82,1.09
35.6498333,-117.5031667,9.86,2.08
33.5805,-116.7183333,9.87,0.74
32.9543333,-117.817,9.03,2.08
35.6361667,-117.4565,8.68,0.81
35.5411667,-120.8605,4.43,1.43
35.8036667,-117.6108333,6.05,0.76
35.8881667,-117.7091667,7.02,0.4
35.939,-117.7173333,2.46,0.81
33.348,-116.2213333,10.48,0.8
35.6775,-117.5201667,8.21,1.05
33.8705,-116.1998333,8.24,1.15
33.5988333,-116.8,5.31,0.22
38.8136673,-122.8203354,2.4,0.87
37.262,-117.9441,0,0.3
35.6925,-117.6091667,6.95,1.39
36.0378333,-117.8345,1.56,0.92
35.6535,-117.4556667,7.41,1.31
38.813,-122.8086667,6.08,0.36
34.4748333,-116.5135,2.09,1.4
40.0737,-120.8762,10.6,0.6
33.3728333,-116.8946667,15.99,0.63
37.626,-118.8456667,1.83,0.39
35.7991667,-117.6091667,3.41,0.97
37.6251667,-118.842,2.39,0.81
35.6515,-117.4546667,8.23,2.6
37.5293333,-118.8243333,4.5,0.88
35.7528333,-117.5863333,2.79,0.91
38.7741661,-122.7226639,2.04,0.59
39.5743333,-123.5326667,-0.6,1.59
35.6933333,-117.6128333,7.14,2.62
38.8776667,-122.6445,2.4,1.12
35.6755,-117.528,6.97,0.86
36.0383333,-117.8396667,1.95,0.92
33.4015,-116.9516667,13.97,0.9
36.0358333,-117.8373333,1.5,1.01
35.6833333,-117.55,6.76,0.93
36.0575,-117.847,2.3,1.23
37.5935,-118.792,6.5,0.98
35.6718333,-117.4885,10.74,1.01
40.0585,-121.5116667,4.8,1.56
33.8276667,-116.9728333,14.67,0.9
40.0808333,-121.519,3.68,1.17
35.8958333,-117.7056667,4.19,0.4
37.6288333,-122.4825,7.74,0.62
35.7435,-117.5385,11.36,0.65
37.6013333,-118.7901667,5.74,0.46
33.6508333,-116.7106667,13.68,0.64
37.6131667,-118.8321667,2.69,0.69
37.6221667,-118.8428333,2.06,1.6
35.9496667,-117.4658333,4.74,2.74
40.936,-121.773,12.74,1.57
35.8318333,-117.665,5.84,0.71
38.7898331,-122.7446671,0.16,0.57
40.9098333,-121.775,14.24,1.56
37.3988333,-118.6815,9.74,1.4
37.625,-118.841,1.76,0.15
36.0893333,-117.914,3.13,1.01
40.2433333,-121.1326667,4.59,1.13
38.7943344,-122.7511673,0.8,1.15
38.8151667,-122.812,3.27,0.26
35.9161667,-117.733,6.77,1.06
35.9155,-117.7303333,7.11,0.74
38.7955017,-122.7516632,0.92,0.93
35.639,-117.435,2.47,1.98
35.6261667,-117.5718333,0.97,1.37
36.9645,-121.604,8.05,1.77
34.0076667,-117.2081667,17.48,0.9
35.7621667,-117.5981667,8.78,1.3
36.0578333,-117.8493333,2.41,2.07
33.6478333,-116.6781667,15.2,0.33
36.0603333,-117.8498333,1.43,0.87
40.3908333,-122.0745,12.39,1.26
40.3983333,-122.0683333,13.01,2.21
36.0565,-117.851,2.3,1.05
34.357,-116.4631667,7.63,1.87
35.6813333,-117.4908333,4.51,1.19
38.8076668,-122.8266678,1.55,0.56
37.6248333,-118.8428333,2.07,1.37
40.6923333,-122.3883333,19.9,1.67
37.5998333,-121.805,6.3,0.91
35.7923333,-117.6185,7.35,0.79
32.9078333,-116.9478333,5.53,0.51
35.6363333,-117.4885,10.05,1.04
38.7944984,-122.7188339,2.3,1.19
35.6538333,-117.5465,7.23,0.9
38.8028336,-122.8238297,2.78,0.57
35.7116667,-117.55,1.59,1.44
35.6721667,-117.492,8.44,1.06
36.0351667,-117.843,1.71,0.75
35.8256667,-117.6576667,5.96,0.73
37.4538333,-118.8246667,1.98,0.81
38.8328333,-122.8086667,1.95,1.14
38.8353348,-122.7841644,1.73,0.56
36.0768333,-117.8495,1.78,1.26
35.8841667,-117.6815,2.82,0.67
38.8011665,-122.7354965,2.35,1.18
39.142,-120.0173333,3.18,2.54
37.4301667,-118.7446667,5.15,0.72
33.5941667,-116.8066667,5.06,0.31
35.7811667,-117.5903333,8.6,1.02
35.6536667,-117.4738333,3.96,0.67
35.832,-117.667,4.56,0.88
38.7986679,-122.7789993,3.72,0.95
33.9403333,-116.8623333,14.1,1.03
36.791,-121.5088333,5.52,0.84
35.832,-117.6725,3.8,1.2
36.4351667,-120.6523333,18.83,2.49
33.225,-116.7403333,10.12,1.7
33.9935,-116.4513333,7.92,1.17
35.8531667,-117.6938333,3.82,0.68
35.9945,-117.8513333,3.08,0.79
36.178,-117.8496667,3.94,1.12
33.0356667,-116.3953333,10.8,0.86
35.8666667,-117.6981667,5.6,0.87
38.8241653,-122.8099976,1.28,0.56
34.3763333,-116.4661667,8.94,1.6
35.877,-117.7015,8.09,1.22
34.0053333,-116.8911667,8.89,0.94
38.8168333,-122.8206667,2.52,0.2
37.6353333,-118.9835,4.16,0.4
36.1811667,-117.8688333,5.11,1.66
36.0581667,-120.632,2.84,0.29
36.1501667,-120.9668333,0.72,1.26
36.9583333,-121.5798333,6.26,1.15
35.7485,-117.5753333,7.75,0.74
34.0725,-117.322,17.16,1.47
37.6371667,-118.941,5.56,1.31
33.4766667,-116.4836667,13.26,1.34
37.6806667,-119.3766667,23.25,1.52
35.8921667,-117.6926667,2.11,0.98
33.523,-116.4566667,10.19,0.56
34.0036667,-116.8978333,8.69,1.37
37.525,-118.4698333,7.73,1.6
33.4776667,-116.4833333,12.3,1.29
33.4828333,-116.4775,14.76,0.52
38.809166,-122.7901688,3.21,0.54
37.628,-118.8371667,3.01,0.79
35.2206667,-117.6275,4.08,0.95
36.0791667,-117.8458333,1.8,1.11
34.0263333,-117.1801667,14.99,1.6
35.6856667,-117.5501667,8.81,0.92
35.8538333,-117.6923333,3.54,0.64
33.482,-116.4843333,12.97,1.56
35.6933333,-117.5048333,6.66,0.84
33.4828333,-116.4865,13.27,1.56
35.6806667,-117.5586667,6.87,0.71
35.8656667,-117.706,3.52,0.39
34.1101667,-118.5168333,7.13,1.14
35.9091667,-117.677,1.7,0.9
38.781,-122.7045,1.28,0.94
37.6245,-118.8431667,1.21,0.4
36.7041667,-121.3736667,4.85,1.2
37.6241667,-118.8441667,2.1,2.45
37.6241667,-118.842,2.18,1.87
37.6248333,-118.8441667,2.16,2.71
35.8601667,-117.6845,5.46,0.64
33.9238333,-116.7146667,17.34,1.27
35.6848333,-117.5221667,7.95,0.97
35.8816667,-117.6476667,3.57,0.99
37.6705,-118.9071667,-0.64,0.57
35.9623333,-120.922,1.53,0.81
34.2118333,-117.4471667,8.55,0.82
37.5298333,-121.7421667,2.29,0.94
33.6535,-116.694,14.12,0.52
35.6423333,-117.4663333,6.17,1.38
32.9118333,-116.9485,5.72,0.66
38.307,-119.3417,10.4,1.4
33.588,-116.8098333,4.63,0.53
35.8818333,-117.7046667,5.74,1.33
33.5931667,-116.809,5.54,0.76
35.6958333,-118.053,-0.44,0.99
35.6491667,-117.4666667,7.82,0.02
36.0366667,-117.8426667,1.82,0.78
34.0251667,-117.5545,10.03,1.18
35.8646667,-117.6786667,2.35,1.28
35.6653333,-117.4881667,4.63,2.25
33.1886667,-115.6075,2.33,1.27
33.1911667,-115.6061667,2.3,1.19
33.2006667,-115.6,1.76,1.27
33.1953333,-115.605,2.02,1.33
35.7956667,-117.6053333,3.42,1.31
35.823,-117.632,8.73,0.74
33.19,-115.6123333,2.6,1.56
37.6183333,-118.8868333,1.91,0.51
35.6691667,-117.4858333,4.79,0.57
35.8875,-117.7416667,1.67,1.15
33.1955,-115.6011667,2.16,1.44
33.1908333,-115.6076667,2.41,1.6
37.462,-118.8436667,0.36,0.95
35.8268333,-117.6363333,6.82,1.22
36.0948333,-117.775,8.44,0.63
40.244,-124.1393333,11.53,2.09
35.832,-117.658,7.04,0.47
38.7825,-122.7223333,2,0.68
35.8485,-117.687,2.92,2.1
38.8358333,-122.8083333,2.18,0.3
38.8115005,-122.8205032,3.07,0.24
35.8846667,-117.6811667,3.21,0.95
35.9128333,-117.679,8.54,0.53
37.5913333,-118.7808333,7.77,0.42
38.788,-122.7648333,1.08,1.73
35.6748333,-117.5113333,7.89,0.84
38.7963333,-122.7675,2.22,0.26
33.1781667,-115.6743333,0.49,0.8
33.1896667,-115.6088333,2.51,1.5
34.0041667,-117.2136667,17.29,2.04
38.837,-122.8078333,2.84,0.33
35.685,-117.4885,6.51,1.69
38.7453346,-122.7318344,0.61,1.16
33.8573333,-116.7853333,13.97,1.1
35.7715,-117.58,7.37,1.23
35.8248333,-117.631,7.69,0.93
38.7938347,-122.8085022,3.17,0.61
34.7166667,-116.2418333,2.6,1.93
33.9371667,-116.7045,16.61,0.85
35.6748333,-117.5418333,1.97,0.81
37.5411667,-118.8388333,3.04,0.82
33.3646667,-116.3115,10.82,1.21
35.8278333,-117.6448333,8.07,2.43
35.8163333,-117.6435,6.09,1.21
35.6678333,-117.5368333,8.64,0.99
35.961,-117.66,1.7,1.79
38.7536659,-122.7178345,2.12,1.14
35.7623333,-117.5896667,3.15,1.63
37.3756667,-119.8616667,29.3,1.62
34.1938333,-116.82,6.85,1.1
35.8646667,-117.7056667,3.92,1.52
40.3365,-124.3381667,15.62,1.41
33.3846667,-116.3558333,2.26,0.64
35.8655,-117.6713333,9.75,1.24
38.795166,-122.8098297,2.84,0.89
35.8213333,-117.6338333,8.87,0.6
33.5971667,-116.8055,5.9,0.69
35.8306667,-117.668,3.09,1.13
36.0918333,-117.9006667,2.34,1.16
35.3613333,-117.8723333,5.58,0.67
35.3635,-117.8685,6.72,1.7
33.6618333,-116.732,13.86,1.28
33.6638333,-116.7298333,14.35,1.32
40.4765,-124.4761667,24.46,2.58
33.9281667,-116.8096667,9.56,0.56
34.0256667,-117.1803333,15.77,1.37
33.5976667,-116.8045,4.66,0.57
33.6726667,-116.7751667,11.04,0.33
35.827,-117.6591667,3.87,1.17
35.6288333,-117.4318333,4.92,1.11
33.5941667,-116.8083333,5.47,0.72
35.8968333,-117.7416667,8.51,0.47
35.8375,-117.6686667,6.02,0.78
35.8563333,-117.6803333,4.84,0.79
34.8125,-118.8383333,4.54,1.81
38.8359985,-122.8123322,2.23,0.8
35.9226667,-117.6668333,4.87,0.45
38.8111649,-122.8241653,1.8,1.02
35.72,-117.5206667,3.88,1.43
35.7161667,-117.5256667,5.81,1.66
38.8348333,-122.811,1.9,0.42
34.0215,-116.7175,14.33,1.41
37.618,-118.842,4.27,0.16
34.1235,-117.4893333,6.89,0.94
35.6736667,-117.522,7.4,0.65
35.3628333,-117.8705,8.23,1.07
35.868,-117.6891667,10.01,0.65
37.2981667,-117.6343333,7.62,1.72
35.8126667,-120.1328333,11.57,1.47
35.6893333,-117.4916667,5.29,1.17
35.6876667,-117.5538333,7.41,0.91
33.9395,-116.6678333,16.15,0.75
37.6276667,-118.8463333,3.16,0
38.8306656,-122.8105011,2.05,0.79
38.8313332,-122.8098297,2.1,0.84
37.6193333,-118.8356667,2.52,0.19
35.9143333,-117.723,7.25,0.77
35.6618333,-117.5275,9.67,0.88
38.8084984,-122.8198318,2.72,0.55
37.6223333,-118.8158333,6.16,0.13
36.1973333,-117.8065,6.6,2.4
35.8576667,-117.7046667,7.47,1.08
33.5276667,-116.8608333,9.91,0.5
34.028,-117.1841667,14.01,1.24
38.9195,-122.653,1.4,1.24
38.8088333,-122.8133333,1.78,1.16
34.0251667,-117.1801667,15.03,1.46
34.025,-117.1818333,15.28,2.55
37.6206667,-118.8346667,3.11,0.21
35.7166667,-117.5566667,7.86,2.64
39.5216,-120.3633,5.9,0.6
37.6216667,-118.839,2.76,0.02
37.6503333,-118.8936667,3.15,0.27
35.8041667,-117.6153333,4.42,0.65
34.1135,-117.4678333,8.12,1.08
40.4048333,-124.297,19.44,1.71
35.9091667,-117.685,3.42,1.04
35.6221667,-117.6005,8.15,0.71
38.8289986,-122.807663,1.18,0.56
35.6485,-117.4923333,12.59,1.04
38.3548333,-119.294,2.25,2.06
33.5893333,-116.8063333,5.01,0.56
35.9966667,-117.848,2.65,0.6
33.5151667,-116.4538333,5.9,0.79
35.9966667,-117.8501667,2.74,0.66
39.2928333,-123.3443333,6.41,1.65
37.3025,-121.6721667,6.16,2.03
38.8235,-122.8083333,2.92,1.16
35.9153333,-117.718,6.79,2.59
33.9948333,-116.75,12.24,0.94
35.8903333,-117.7171667,5.76,0.62
35.8693333,-117.7013333,7.33,0.57
36.0523333,-117.3895,0.89,1.67
33.4911667,-116.4255,9.3,0.69
38.8188324,-122.8198318,2.67,0.79
34.1151667,-117.324,17.85,1.07
36.5528333,-121.1348333,8.95,1.47
38.8348351,-122.8069992,2.06,0.56
33.5856667,-116.8078333,5.42,0.59
36.4766667,-121.042,9.9,1.34
35.6628333,-117.4873333,3.66,0.71
35.7926667,-117.6283333,6.5,0.73
35.684,-117.5193333,10.16,0.74
35.7121667,-117.5028333,1.27,0.41
38.8269997,-122.8525009,2.2,0.86
35.7843333,-117.6425,9.24,0.78
37.6418333,-118.9385,5.73,0.41
35.7086667,-117.5088333,10.32,1.18
35.7908333,-117.5886667,7.65,0.95
33.7001667,-116.8023333,15.96,0.91
35.6805,-117.5305,4.23,0.91
38.8073333,-122.8251667,2.09,1.77
34.0075,-119.1063333,10.63,1.64
34.9921667,-118.1838333,-0.8,1.38
38.8190002,-122.817337,2.8,0.56
33.492,-116.8048333,4.45,0.38
38.8363333,-122.8296667,1.94,0.42
37.6031667,-121.6488333,4.45,1.2
35.669,-117.437,2.29,0.96
35.8915,-117.686,2.41,0.92
35.9783333,-117.4103333,1.48,0.97
35.834,-117.6876667,6.36,1.01
35.8476667,-117.648,2.79,0.85
34.0016667,-116.896,8.57,1.17
34.0015,-116.8915,7.35,1.4
35.68,-117.5205,9.77,1.1
33.6501667,-116.7,13.19,0.91
37.3226667,-122.1031667,-0.33,1.31
38.8681667,-122.8198333,2.83,0.26
34.9748333,-119.0941667,18.48,1.87
36.1028333,-117.852,2.54,1.75
34.0025,-116.8935,8.98,1.05
35.885,-117.7356667,1.96,2.39
33.5051667,-116.7993333,2.66,0.56
35.6891667,-117.5193333,7.41,0.83
33.5043333,-116.7975,2.67,0.64
37.5328333,-118.8403333,3.16,0.74
35.8858333,-117.7086667,8.09,0.55
36.0713333,-117.8513333,1.75,1.5
38.3698,-119.284,3,0.1
39.4667,-120.3472,7.3,0.6
38.8205,-122.7598333,2.14,0.15
37.5991667,-118.817,6.47,0.79
38.356,-119.2903,8.6,1.4
37.5783333,-119.0065,2.73,0.44
38.3544,-119.2867,7.2,1.2
38.8725,-122.8161667,3.23,2.11
38.3669,-119.2988,10.8,0.6
39.0188333,-123.0833333,6.06,1.02
38.3561,-119.3063,14.8,0.6
35.6015,-117.4885,7.27,1.15
33.581,-116.8118333,5.11,0.95
37.5583333,-121.9485,9.8,0.61
38.355,-119.2915,2.44,3.2
38.354,-119.2933333,3.87,3.48
35.7148333,-117.5575,7.6,0.31
38.8373337,-122.8123322,1.73,0.89
38.833168,-122.8089981,1.78,0.67
35.7893333,-117.6251667,4.64,2.4
36.098,-117.8695,4.2,0.87
35.6213333,-117.455,1.89,1.64
37.5331667,-118.8435,2.77,0.77
36.0393333,-117.7141667,1.88,1.36
35.638,-117.5985,9.81,1.31
37.5371667,-118.787,8.35,1
38.7958333,-122.767,0.57,2.13
33.4805,-116.4206667,10.36,0.72
35.6086667,-117.5646667,4.27,0.87
35.6631667,-117.4568333,9.48,0.74
33.9738333,-116.8408333,11.2,0.92
35.8866667,-117.6963333,0.58,0.69
39.6839,-121.114,3.3,1.2
35.6098333,-117.4881667,6,1.66
35.748,-117.56,9.89,1.46
38.351,-119.3007,9.8,1.1
35.7726667,-117.5818333,4.9,0.53
36.0966667,-117.8686667,4.14,0.76
35.8056667,-117.6436667,4.82,0.6
35.8715,-117.6888333,2.58,1.33
35.6458333,-117.4563333,4.23,1.23
33.657,-116.7118333,13.38,0.81
35.8513333,-117.6623333,10.46,0.58
36.281,-117.9078333,-0.09,1.34
35.5121667,-117.4143333,9.8,0.75
38.8418333,-122.4335,8.86,1.41
35.8631667,-117.698,4.66,1.15
35.6671667,-117.4678333,0.79,0.81
33.713,-117.44,10.03,0.71
36.0318333,-117.7208333,1.71,1.02
38.8413333,-122.8263333,1.38,0.72
35.8631667,-117.689,6.76,0.38
33.6695,-116.776,10.23,1.31
33.6666667,-116.7766667,10.5,1.85
33.9336667,-116.3121667,5.22,1.3
37.6255,-118.8435,2.03,0.42
35.875,-117.6925,6.91,0.26
35.7138333,-117.5066667,2.08,0.35
38.7830009,-122.7243347,0.12,0.51
36.4588333,-121.8648333,9.02,1.31
35.9106667,-117.7391667,8.56,0.49
35.5143333,-117.4171667,9.46,2.35
37.4556667,-118.7346667,1.67,0.63
33.2251667,-116.7386667,11.6,0.98
35.7008333,-117.5131667,5.35,0.78
33.895,-116.2478333,5.28,1.08
38.8144989,-122.7681656,2.73,0.56
38.8243332,-122.8065033,1.46,0.55
32.7063333,-115.5348333,5.12,1.32
35.7956667,-117.64,1.64,0.74
35.8995,-117.6905,8.56,0.59
35.686,-117.5451667,9.48,1.4
35.68,-117.4133333,6.92,1.17
35.6661667,-117.5331667,7.51,0.39
35.877,-117.2373333,2.72,1.79
35.8316667,-117.6663333,3.33,0.95
34.123,-117.7785,6.49,0.87
35.9206667,-117.6975,1.62,0.97
38.8076668,-122.8203354,2.82,0.79
36.096,-117.7771667,7.72,1.23
36.0981667,-117.7705,6.95,1.37
36.3156667,-120.8891667,5.06,1.56
35.8866667,-120.4333333,5.19,0.74
36.17,-117.87,0.61,1.99
35.8178333,-117.6848333,9.44,0.35
37.4695,-118.846,6.78,0.73
35.3655,-117.8786667,4.29,1.23
35.8308333,-117.6735,4.02,0.57
37.5768333,-118.8408333,0.58,0.17
35.9168333,-117.6936667,5.55,0.39
33.9661667,-117.1566667,16.43,1.18
41.0828333,-122.505,4.18,1.29
35.9313333,-120.478,5.08,0.21
35.365,-117.8798333,2.96,1.24
33.1545,-116.4705,11.9,1.22
33.591,-116.805,8.13,0.63
35.886,-120.4323333,5.28,0.33
35.6693333,-117.4921667,4.3,0.84
39.4684,-120.3503,7.5,0.4
35.673,-117.5336667,4.85,0.92
35.873,-117.683,2.1,1.29
35.6748333,-117.4735,2.64,0.88
39.4663,-120.3525,7,0.2
35.7663333,-117.577,7.76,1.13
35.9621667,-117.3955,2.6,1.1
38.800499,-122.7375031,1.04,0.64
35.365,-117.8706667,6.42,1.64
38.2793,-118.8816,0,1
35.6481667,-117.447,2.82,1.15
38.8075,-122.7373333,2.92,0.4
36.1141667,-117.6676667,1.07,1.38
37.6198333,-118.84,2.76,0.1
36.5766667,-121.1681667,3.57,0.95
37.5336667,-118.8291667,4.51,0.77
38.8315,-122.8475,1.92,0.18
35.5865,-117.5915,2.7,0.95
35.706,-117.5106667,4.41,1.35
37.3263333,-122.2465,3.4,1.2
37.5303333,-118.8325,3.56,1.34
35.5995,-117.4775,5.84,1.15
37.4636667,-121.8226667,4.34,0.71
34.0443333,-117.2263333,13.92,1.4
35.8735,-117.7068333,4.78,0.61
40.5983333,-122.1688333,13.91,1.23
35.916,-117.7163333,3.33,1.04
35.9165,-117.7206667,2.39,1.3
35.9153333,-117.7086667,5.92,0.8
36.9373,-117.7891,1.5,1
39.4663,-120.3511,7.5,0.6
33.8108333,-117.4875,-0.51,1.37
38.7923317,-122.7470016,0.32,0.77
35.8463333,-117.6646667,3.24,0.76
35.6173333,-117.4486667,6.97,0.54
35.8876667,-117.7271667,9.74,0.57
35.6805,-117.5395,7.15,0.3
36.112,-117.858,4.22,0.74
37.4983333,-118.804,7.11,1.71
35.8731667,-117.6868333,6.75,1.16
37.617,-118.8423333,2.68,0.74
37.6183333,-118.837,3.44,0.72
35.6671667,-117.4873333,3.67,1.01
39.4718333,-120.3361667,-2.1,2.05
36.1118333,-117.8748333,3.18,0.49
37.705,-122.9698333,3.83,2.39
35.9493333,-117.4733333,2.64,1.2
40.3171667,-124.6793333,20.71,2.56
35.4803333,-120.5983333,-0.33,1.73
38.8156667,-122.8138333,3.09,0.61
35.7711667,-117.5685,7.95,0.49
35.7781667,-117.5981667,2.4,1.53
35.8961667,-117.7086667,6.26,0.87
35.6115,-117.4121667,10.13,-0.03
38.7724991,-122.7330017,1.55,1.28
35.6173333,-117.4461667,7.71,0.85
39.2791667,-123.3656667,3.05,1.25
33.5063333,-116.4895,12.5,0.47
37.6178333,-118.8381667,2.75,-0.09
38.7981667,-122.8166667,3.34,0.27
35.9103333,-117.734,5.88,0.96
38.8213348,-122.8098297,1.33,1.52
37.6171667,-118.8388333,3.17,0.78
33.6031667,-116.9216667,14.49,1.28
35.677,-117.4766667,1.76,1.48
38.7921677,-122.8128357,3.49,0.36
36.2323333,-120.8121667,6.09,1.03
35.6706667,-117.4811667,3.84,2.01
35.9936667,-117.7231667,2.22,0.98
38.8163333,-122.8146667,3.09,1.12
35.7801667,-117.5996667,4.07,0.99
38.8181667,-122.8135,3.5,0.74
38.8191667,-122.8148333,3.27,0.27
37.6133333,-118.9063333,6.19,0.5
37.6318333,-118.9146667,4.77,0.33
37.4001667,-118.6835,8.6,0.95
35.7088333,-117.5813333,6.81,1.45
36.409,-120.9901667,6.77,1.64
33.3176667,-116.3571667,11.92,0.9
35.6675,-117.4876667,9.44,1.49
38.8246667,-122.7983333,2.36,1.78
33.315,-116.3745,11.06,2.33
35.7705,-117.597,6.66,1.51
37.6151667,-118.8403333,2.92,0.73
37.6151667,-118.8403333,2.98,0.75
37.6165,-118.8401667,2.89,0.6
37.619,-118.8366667,2.4,0.1
33.4941667,-116.4935,13.52,0.51
36.7948333,-121.1855,11.09,1.26
35.8908333,-117.7051667,8.35,0.57
35.7865,-117.6118333,2.83,1.51
40.3215,-121.9283333,12.52,1.67
35.6945,-117.4661667,1.67,1.19
36.1756667,-117.877,3.25,1.73
37.5376667,-118.7863333,8.54,2.04
38.7770004,-122.7249985,1.61,0.72
38.7775002,-122.7265015,1.45,1.14
34.9995,-118.9988333,15.71,1.57
36.6415,-121.2588333,9.3,1.11
35.8275,-117.6578333,8.34,0.7
36.0926667,-117.877,2.39,2.03
35.6191667,-117.5875,6.7,0.77
35.9626667,-119.9156667,8.69,2.64
35.7283333,-117.5308333,7.38,0.86
35.6798333,-117.5526667,7.24,2.73
37.612,-118.8331667,3.85,0.39
33.3631667,-115.7846667,2.61,1.74
35.7851667,-117.5908333,4.95,0.62
35.7468333,-117.565,12.97,1.03
35.9546667,-119.9395,7.22,3.17
35.7178333,-117.5265,6.36,0.85
34.022,-117.225,17.36,0.88
